ID,region,area,year_built,floor,num_parking,elevator,subway_distance,price
537,Daegu,51.17,1991,,0.6,1,,85129.8
126,Busan,,1982,26.0,1.32,1,0.34,163010.36
2134,Busan,79.75,1999,25.0,0.7,1,2.2,129879.51
1255,Daegu,67.98,1993,21.0,1.63,1,0.25,101873.0
2892,Daegu,108.21,2001,4.0,0.52,1,0.86,165499.41
1977,Seoul,45.87,2018,18.0,,1,0.83,100009.51
2866,Busan,103.81,2022,21.0,1.31,1,2.15,157898.26
2715,Seoul,75.42,2012,2.0,1.52,1,,131750.43
2076,Rural,61.03,1987,4.0,1.59,0,5.35,74171.29
485,Busan,91.03,1982,19.0,,1,3.69,138502.51
1655,Seoul,86.55,1997,15.0,1.11,1,0.79,136530.84
3122,Seoul,42.49,1980,11.0,0.78,1,1.0,84971.64
2650,Busan,66.91,2013,25.0,0.71,1,0.8,103820.77
2801,Daegu,64.39,2003,26.0,0.6,1,1.88,93635.43
1775,Daegu,85.42,1997,20.0,1.33,0,1.27,119351.61
2411,Daegu,69.63,2001,5.0,1.47,1,0.74,103041.34
919,Daegu,52.01,1987,18.0,0.55,1,,86993.41
1647,Seoul,93.52,1990,7.0,1.33,1,0.24,169905.44
1027,Rural,84.53,1996,17.0,2.0,1,3.95,114618.51
1031,Seoul,86.43,2001,19.0,0.79,1,1.3,135663.17
883,Seoul,59.72,2005,25.0,1.48,1,,112764.88
1336,Daegu,65.25,2022,28.0,0.82,1,3.54,93586.12
3214,Daegu,64.04,2007,12.0,1.04,1,0.33,99168.05
365,Rural,32.27,2013,14.0,1.63,1,6.31,46117.41
2126,Daegu,120.24,2023,2.0,1.65,1,1.85,167903.37
28,Busan,84.54,2008,7.0,1.79,0,0.1,122961.92
474,Rural,84.74,2017,21.0,1.91,1,0.29,137716.89
526,Busan,74.71,2023,20.0,0.67,1,0.55,124065.54
726,Daegu,96.62,2006,19.0,1.49,1,2.13,135665.46
56,Rural,89.22,2008,21.0,0.97,1,1.59,126498.21
639,Seoul,92.29,1992,14.0,0.95,1,0.61,151133.42
303,Busan,42.14,1998,7.0,0.98,1,2.82,83447.93
3043,Seoul,,1990,9.0,1.31,1,0.47,188783.58
1277,Seoul,79.44,2012,16.0,1.79,1,0.52,155595.17
3075,Busan,32.38,2019,9.0,,1,0.32,83263.79
625,Busan,59.59,2022,1.0,0.9,1,1.24,105949.42
2056,Daegu,58.14,1996,24.0,1.0,1,0.33,90534.38
1281,Busan,39.6,2023,20.0,1.13,0,0.89,76632.59
1050,Seoul,90.5,1998,24.0,0.55,1,2.29,138939.76
337,Rural,76.76,1985,22.0,1.44,1,1.27,116111.66
48,Busan,,2014,18.0,0.64,1,3.66,112090.89
107,Busan,93.37,1982,1.0,1.29,1,2.01,127834.59
2398,Seoul,51.75,1980,22.0,0.87,1,1.83,104438.55
1080,Rural,62.26,1988,5.0,1.55,1,0.24,86830.51
2287,Rural,108.05,1993,15.0,1.95,1,0.57,146075.97
2262,Busan,40.02,1984,1.0,0.88,1,0.37,81886.09
1145,Seoul,113.14,2008,6.0,1.86,0,2.03,157037.0
2781,Seoul,110.6,1983,16.0,0.79,1,0.1,177228.78
2297,Seoul,76.54,1990,16.0,,1,0.87,141802.45
1837,Seoul,90.54,2012,17.0,0.54,1,0.1,159369.46
1754,Seoul,57.18,1999,20.0,1.31,1,0.1,113071.95
1102,Rural,74.61,2016,16.0,0.7,0,0.1,103451.58
1969,Seoul,50.28,1989,22.0,1.16,0,2.14,93688.27
2656,Busan,30.6,1992,2.0,1.99,1,1.23,61729.52
3201,Busan,80.87,2009,11.0,1.37,1,1.9,121522.88
524,Daegu,117.59,2010,14.0,,1,3.79,151192.8
2281,Seoul,75.74,1992,16.0,1.55,1,0.51,134675.4
1429,Busan,89.89,1983,9.0,1.29,1,0.2,145813.32
2582,Rural,65.97,2007,13.0,0.91,1,1.18,91986.96
3042,Rural,125.47,1986,,,1,,168457.44
604,Seoul,128.83,1984,14.0,1.49,1,0.55,195218.48
1490,Busan,85.27,1989,1.0,1.81,1,2.71,140523.65
2740,Seoul,93.33,2005,16.0,,1,3.52,142362.78
61,Seoul,78.78,2020,18.0,0.84,1,0.96,154922.55
3208,Daegu,65.19,1992,3.0,1.76,1,0.44,107439.3
672,Rural,77.55,2003,24.0,0.79,1,0.1,104437.13
93,Daegu,110.45,1992,23.0,1.77,1,0.26,156010.94
667,Seoul,,1980,18.0,1.02,1,0.19,138567.65
1888,Seoul,,1985,16.0,1.16,0,0.43,121394.66
281,Rural,65.34,2015,15.0,,1,5.0,82543.09
1720,Seoul,87.15,1984,20.0,1.0,1,0.73,137832.15
360,Busan,64.7,2005,24.0,0.74,1,1.22,107822.28
900,Seoul,61.8,1993,15.0,1.74,0,0.12,107270.68
1936,Daegu,111.81,2003,,1.49,1,0.17,159504.13
1995,Daegu,42.57,2002,9.0,1.71,1,2.61,80732.13
2700,Daegu,96.49,1992,28.0,1.53,1,1.34,146797.07
761,Seoul,55.86,1984,10.0,1.31,1,2.07,117573.29
2159,Busan,,1988,27.0,0.94,1,0.73,182121.43
3059,Seoul,80.84,2004,13.0,1.83,1,2.03,151157.86
43,Seoul,,2021,27.0,1.76,1,0.22,152258.05
2174,Rural,93.58,2001,24.0,1.85,1,0.1,129414.41
205,Busan,88.81,2005,,1.37,1,1.81,129682.64
1474,Busan,50.51,2013,29.0,1.9,1,4.74,83243.01
2101,Rural,62.82,2003,17.0,1.29,0,3.29,73784.66
2594,Busan,,1995,12.0,1.82,1,0.74,157703.3
69,Seoul,37.4,1981,9.0,1.04,1,0.37,89147.86
1876,Busan,49.49,2006,,1.71,1,0.63,94285.8
2773,Daegu,75.99,1999,11.0,0.79,1,0.33,123591.26
2232,Seoul,94.17,2000,24.0,1.33,1,0.17,150140.49
138,Daegu,87.18,2012,28.0,1.76,1,0.41,126134.7
797,Rural,77.17,2009,28.0,0.51,1,0.3,110661.09
2181,Seoul,82.07,1982,17.0,0.58,1,2.67,143425.0
2129,Rural,59.45,1992,9.0,1.01,1,4.26,70506.15
759,Rural,92.57,1999,12.0,1.25,1,1.52,131123.49
542,Busan,54.36,2008,22.0,1.85,1,4.44,101263.42
1020,Seoul,71.83,1982,,1.02,1,1.62,126562.09
2675,Rural,78.57,1992,23.0,0.76,1,1.32,113805.16
166,Daegu,85.37,1981,5.0,0.76,1,0.47,122431.65
249,Rural,77.66,2009,4.0,,1,4.37,98397.98
1332,Daegu,85.54,2016,5.0,0.66,1,0.1,139141.02
2018,Rural,30.0,2004,24.0,1.78,0,1.03,51543.17
447,Rural,102.51,1990,8.0,1.12,1,0.1,149978.74
2483,Rural,104.3,1991,17.0,0.84,0,0.3,125872.22
1359,Seoul,,2014,25.0,1.4,1,2.52,116617.3
2146,Daegu,51.16,1992,5.0,1.39,1,1.43,89928.48
1330,Busan,115.51,2004,6.0,0.89,0,0.3,176371.27
3396,Rural,57.05,2018,8.0,0.83,0,1.02,77810.7
2151,Seoul,100.68,2016,9.0,0.82,1,0.5,169266.34
435,Seoul,97.82,2010,13.0,0.94,1,1.88,173083.9
2123,Rural,95.81,2017,8.0,0.89,1,1.47,129784.41
578,Rural,124.91,1997,,1.34,1,,161417.22
2786,Seoul,,2018,15.0,1.29,1,1.62,157815.53
3200,Seoul,132.63,2002,9.0,1.31,1,0.67,224021.63
2449,Seoul,82.68,2016,25.0,1.84,0,0.66,132505.71
1849,Rural,81.7,2012,8.0,0.77,1,,113068.74
763,Seoul,65.46,1991,28.0,1.48,1,3.16,115062.21
389,Daegu,101.05,1996,9.0,1.14,1,4.3,148007.48
236,Daegu,48.96,1988,15.0,,1,0.25,79583.53
3040,Busan,,1994,1.0,0.51,1,7.42,111039.62
1985,Seoul,83.47,2006,15.0,1.24,1,3.06,149222.73
268,Daegu,80.86,2021,18.0,1.15,1,0.92,133626.86
771,Seoul,77.41,1988,12.0,0.81,1,0.5,134183.3
2166,Rural,85.96,2015,10.0,0.51,1,3.06,116862.23
438,Daegu,90.93,2012,20.0,1.69,1,1.04,153233.58
674,Busan,102.23,1988,18.0,1.53,1,4.46,157153.25
250,Rural,113.14,2005,15.0,0.68,1,0.7,164843.41
2202,Seoul,87.73,2006,28.0,1.24,1,0.25,169636.16
1575,Seoul,38.47,2014,14.0,1.54,1,,96651.49
2143,Daegu,96.11,2006,25.0,1.79,1,2.35,133747.08
2082,Seoul,,1995,27.0,1.37,1,0.35,126681.8
3054,Seoul,97.1,2018,12.0,1.14,1,0.19,166644.72
2995,Seoul,94.26,1992,,1.21,1,,167205.46
3198,Rural,131.35,1984,7.0,0.81,1,1.11,176167.65
449,Seoul,109.59,2021,29.0,1.23,1,2.65,190418.3
1470,Daegu,113.89,1999,8.0,1.29,1,2.08,146515.49
717,Daegu,108.84,2016,22.0,1.64,1,0.5,160838.26
2794,Seoul,43.73,1996,14.0,1.98,1,0.48,103270.83
3050,Seoul,,2023,17.0,1.19,1,,202600.73
2049,Busan,98.91,1995,1.0,1.43,1,1.96,134808.62
1902,Seoul,68.22,1985,14.0,1.58,1,0.1,124407.32
2908,Seoul,113.35,1986,10.0,0.71,1,3.59,169016.7
1169,Seoul,96.79,2019,7.0,2.0,1,3.59,154774.93
83,Seoul,85.42,2005,9.0,0.99,1,2.15,160607.01
2822,Seoul,89.78,1987,7.0,0.61,1,2.08,143874.99
1461,Seoul,79.86,2012,9.0,1.28,0,3.25,138657.26
1894,Seoul,133.87,2012,17.0,1.24,1,0.55,198979.95
1669,Seoul,35.47,1986,4.0,1.91,0,8.0,61597.65
2001,Seoul,96.8,1986,3.0,1.98,1,0.39,151542.01
476,Rural,48.63,1995,17.0,1.47,1,,77007.6
518,Daegu,93.85,2022,11.0,0.77,1,0.1,129708.82
405,Seoul,70.25,2015,14.0,1.24,1,2.14,143483.16
385,Daegu,62.31,1983,18.0,0.65,0,0.4,90350.32
2832,Daegu,89.57,2006,3.0,0.73,1,0.44,137843.75
2153,Daegu,48.2,2002,7.0,1.12,1,,76811.37
1634,Daegu,46.06,2020,20.0,1.45,1,0.41,85752.95
3336,Daegu,82.19,1991,2.0,0.67,1,3.75,112951.78
689,Daegu,68.06,1995,3.0,0.89,1,1.0,106660.86
1241,Rural,80.45,1988,23.0,1.08,1,,117483.06
63,Daegu,78.69,2001,29.0,0.88,1,1.86,110409.97
853,Seoul,97.32,1997,23.0,1.76,0,0.54,166183.69
3210,Busan,80.02,1981,20.0,0.8,1,0.39,118008.9
2884,Seoul,36.43,1984,1.0,0.92,0,2.68,78758.08
1263,Seoul,63.03,2014,28.0,1.97,1,0.33,132590.44
224,Seoul,56.0,1981,20.0,1.23,1,0.1,115759.29
2194,Busan,45.27,2000,21.0,0.87,1,,93175.53
374,Daegu,91.08,1994,7.0,0.8,0,0.67,112717.18
1825,Busan,105.54,2016,19.0,0.54,1,1.81,166304.69
2955,Rural,91.26,2009,10.0,0.82,1,0.34,139383.75
3348,Seoul,61.83,2000,9.0,1.9,1,3.02,110839.15
3031,Seoul,87.44,1987,21.0,1.82,1,0.99,156327.27
3132,Daegu,41.99,2015,4.0,1.22,1,4.39,70141.04
10,Daegu,61.34,1982,15.0,1.34,1,1.72,102707.71
2498,Rural,130.56,1998,20.0,1.94,1,0.48,189627.1
1945,Daegu,115.17,2019,18.0,1.66,0,,149642.14
1839,Rural,74.6,1995,4.0,1.36,1,2.34,93306.87
709,Seoul,77.72,1994,1.0,0.62,1,2.97,136628.33
256,Busan,30.0,2017,8.0,0.66,1,1.29,65774.67
1618,Daegu,60.59,2022,7.0,1.17,1,1.84,109602.18
390,Daegu,70.77,2003,6.0,1.33,1,0.4,118986.6
1582,Seoul,105.63,2003,2.0,0.75,1,0.66,178604.62
925,Busan,142.13,2017,22.0,1.38,0,0.63,197251.62
2509,Daegu,112.27,1988,25.0,1.13,1,1.35,148134.03
2037,Seoul,30.0,1999,11.0,1.07,1,0.22,82342.28
2799,Rural,53.86,1996,1.0,1.57,1,0.61,83959.16
1225,Busan,93.83,2009,14.0,1.64,1,0.12,155186.51
2550,Seoul,,2015,26.0,2.0,1,2.74,164363.98
1947,Busan,,2019,22.0,1.36,1,0.17,155569.26
740,Seoul,64.32,1995,5.0,1.0,1,2.94,122895.29
41,Seoul,88.75,1988,15.0,1.36,1,0.25,139142.09
869,Rural,94.91,1982,14.0,0.84,1,0.22,129069.32
540,Seoul,56.55,2022,1.0,0.62,1,1.66,123228.76
2746,Daegu,30.0,1990,3.0,0.8,0,0.29,46925.06
2923,Daegu,65.9,1996,7.0,0.82,0,0.99,103852.33
2724,Busan,98.63,1995,26.0,1.08,1,1.26,147685.2
1372,Seoul,111.8,2002,4.0,0.68,1,0.13,186964.26
1146,Rural,44.83,1998,6.0,1.73,1,0.32,77139.07
1032,Busan,73.98,2017,2.0,1.81,1,2.78,118894.47
373,Seoul,81.03,2021,17.0,1.06,1,0.43,135591.49
668,Seoul,107.53,1995,19.0,0.63,1,1.97,164778.63
358,Busan,121.39,1996,21.0,1.62,0,1.06,176074.62
968,Seoul,30.0,1982,14.0,1.55,0,1.92,76099.12
1354,Daegu,70.68,2012,24.0,1.97,1,1.68,114803.77
1036,Daegu,85.3,2016,,0.55,1,2.32,136979.95
471,Seoul,53.23,1980,29.0,1.76,1,0.15,107103.84
3024,Seoul,94.78,1997,23.0,,1,0.1,165888.08
1397,Busan,63.75,1983,28.0,1.97,1,3.66,94478.29
3057,Busan,48.75,2015,5.0,,1,0.44,90592.59
1550,Busan,36.36,2002,3.0,1.03,1,0.2,68664.96
1257,Seoul,67.06,1987,5.0,,1,2.36,125601.26
2095,Seoul,101.77,1996,28.0,1.88,1,1.33,161818.11
1556,Seoul,108.2,1992,14.0,1.25,1,1.86,167127.56
3018,Busan,97.45,2014,27.0,1.86,1,1.56,159733.16
1251,Daegu,55.38,1986,28.0,1.24,1,0.1,86646.92
1700,Busan,126.23,1989,24.0,1.28,1,1.07,175768.07
1253,Seoul,78.02,2019,15.0,1.01,0,3.79,134612.89
3248,Busan,,1993,6.0,1.48,1,0.18,99695.1
80,Seoul,42.08,1990,20.0,1.87,1,0.1,93822.36
1173,Busan,81.5,1987,20.0,1.06,1,0.45,124724.98
815,Rural,59.2,1993,27.0,0.55,1,1.39,85407.17
1853,Rural,,2006,15.0,1.54,1,1.88,106108.26
2221,Daegu,87.17,1997,21.0,0.76,1,3.54,136190.02
2720,Seoul,91.27,1994,11.0,1.21,1,,168661.4
3371,Seoul,126.72,2010,20.0,1.57,0,0.88,182005.19
2106,Seoul,79.09,2018,17.0,1.87,1,0.7,154965.71
134,Seoul,178.16,1996,24.0,0.64,1,0.1,234566.27
1141,Daegu,121.73,2023,24.0,1.11,1,0.26,165159.35
934,Busan,72.12,2005,29.0,1.91,1,0.95,124778.3
929,Busan,93.33,1998,7.0,,1,0.62,138529.71
824,Seoul,47.66,2008,,1.98,1,0.14,103603.16
